#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
9	NM_015215	chr1	+	6767970	7752353	6768177	7749138	23	6767970,6802827,6807738,7073950,7232137,7450476,7623046,7644372,7645999,7653557,7660245,7715094,7718990,7719577,7719901,7720605,7727481,7728491,7730356,7733845,7735105,7738284,7749105,	6768222,6802897,6807857,7074018,7232273,7450548,7623200,7644513,7647846,7653684,7660380,7715246,7719187,7719656,7720217,7721129,7727669,7728738,7730428,7734039,7735180,7738315,7752353,	0	CAMTA1	cmpl	cmpl	0,0,1,0,2,0,0,1,1,0,1,1,0,2,0,1,0,2,0,0,2,2,0,
9	NM_001349609	chr1	+	6767970	7752353	6768177	7749169	23	6767970,6802827,6807738,7073950,7232137,7450476,7623046,7644372,7645999,7653557,7660245,7715094,7718990,7719577,7719901,7720944,7727481,7728491,7730356,7732417,7733845,7735105,7749105,	6768222,6802897,6807857,7074018,7232273,7450548,7623200,7644513,7647846,7653684,7660380,7715246,7719187,7719656,7720217,7721129,7727669,7728738,7730428,7732438,7734039,7735180,7752353,	0	CAMTA1	cmpl	cmpl	0,0,1,0,2,0,0,1,1,0,1,1,0,2,0,1,0,2,0,0,0,2,2,
9	NM_001349610	chr1	+	6767970	7752353	6768177	7749138	24	6767970,6802827,6807738,7073950,7232137,7450476,7623046,7644372,7645999,7653557,7660245,7715094,7718990,7719577,7719901,7720944,7727481,7728491,7730356,7732417,7733845,7735111,7738284,7749105,	6768222,6802897,6807857,7074018,7232273,7450548,7623200,7644513,7647846,7653684,7660380,7715246,7719187,7719656,7720217,7721129,7727669,7728738,7730428,7732438,7734039,7735180,7738315,7752353,	0	CAMTA1	cmpl	cmpl	0,0,1,0,2,0,0,1,1,0,1,1,0,2,0,1,0,2,0,0,0,2,2,0,
9	NM_001350804	chr1	+	1994760	2106698	2065637	2106308	16	1994760,2019645,2056560,2065508,2067325,2070170,2072088,2077293,2090792,2093353,2093599,2095195,2096052,2096522,2105881,2106220,	1995228,2019854,2056646,2065640,2067407,2070223,2072277,2077391,2090903,2093489,2093687,2095315,2096132,2096612,2105997,2106698,	0	PRKCZ	cmpl	cmpl	-1,-1,-1,0,0,1,0,0,2,2,0,1,1,0,0,2,
9	NM_001349608	chr1	+	6767970	7752353	6768197	7749138	22	6767970,6807738,7073950,7232137,7450476,7623046,7644372,7645999,7653557,7660245,7715094,7718990,7719577,7719901,7720605,7727481,7728491,7730356,7733845,7735105,7738284,7749105,	6768222,6807857,7074018,7232273,7450548,7623200,7644513,7647846,7653684,7660380,7715246,7719187,7719656,7720217,7721129,7727669,7728738,7730428,7734039,7735180,7738315,7752353,	0	CAMTA1	cmpl	cmpl	0,1,0,2,0,0,1,1,0,1,1,0,2,0,1,0,2,0,0,2,2,0,
9	NM_001349612	chr1	+	6767970	7752353	6768197	7749138	23	6767970,6807738,7073950,7232137,7450476,7623046,7644372,7645999,7653557,7660245,7715094,7718990,7719577,7719901,7720944,7727481,7728491,7730356,7732417,7733845,7735105,7738284,7749105,	6768222,6807857,7074018,7232273,7450548,7623200,7644513,7647846,7653684,7660380,7715246,7719187,7719656,7720217,7721129,7727669,7728738,7730428,7732438,7734039,7735180,7738315,7752353,	0	CAMTA1	cmpl	cmpl	0,1,0,2,0,0,1,1,0,1,1,0,2,0,1,0,2,0,0,0,2,2,0,
10	NM_004753	chr1	-	12550525	12600324	12550955	12599940	6	12550525,12555342,12561332,12561907,12563137,12599745,	12551040,12555468,12561571,12562027,12563281,12600324,	0	DHRS3	cmpl	cmpl	2,2,0,0,0,0,
10	NM_004565	chr1	+	10457589	10613405	10457610	10612631	9	10457589,10477917,10518856,10581881,10600975,10605662,10606983,10609915,10612174,	10457646,10477965,10518941,10582010,10601061,10605765,10607081,10610007,10613405,	0	PEX14	cmpl	cmpl	0,0,0,1,1,0,1,0,2,
10	NM_015291	chr1	+	15725894	15770816	15728187	15767259	15	15725894,15728169,15733318,15735556,15743480,15745848,15747351,15758607,15761223,15763010,15763364,15765000,15765163,15766180,15766859,	15726040,15728354,15733385,15735896,15743665,15745953,15747510,15758738,15761407,15763193,15763441,15765081,15765262,15766351,15770816,	0	DNAJC16	cmpl	cmpl	-1,0,2,0,1,0,0,0,2,0,0,2,2,2,2,
10	NM_001319225	chr1	-	12550525	12599375	12550955	12563221	6	12550525,12555342,12561332,12561907,12563137,12599150,	12551040,12555468,12561571,12562027,12563281,12599375,	0	DHRS3	cmpl	cmpl	2,2,0,0,0,-1,
10	NR_109898	chr1	+	15725894	15770816	15770816	15770816	15	15725894,15728169,15733318,15735556,15743480,15745848,15747351,15758607,15761223,15763010,15763364,15765000,15765163,15766180,15766859,	15726040,15728354,15733385,15735896,15743665,15745953,15747510,15758738,15761407,15763193,15763441,15765081,15765492,15766351,15770816,	0	DNAJC16	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10	NM_001287811	chr1	+	15725894	15770816	15747423	15767259	14	15725894,15733318,15735556,15743480,15745848,15747351,15758607,15761223,15763010,15763364,15765000,15765163,15766180,15766859,	15726040,15733385,15735896,15743665,15745953,15747510,15758738,15761407,15763193,15763441,15765081,15765262,15766351,15770816,	0	DNAJC16	cmpl	cmpl	-1,-1,-1,-1,-1,0,0,2,0,0,2,2,2,2,
11	NM_181719	chr1	-	19881292	19999101	19882119	19979838	16	19881292,19893513,19899847,19936451,19938903,19939856,19944611,19945535,19946242,19954713,19969621,19970387,19979659,19986105,19997216,19998934,	19882524,19893631,19899965,19936536,19939040,19940021,19944731,19945679,19946340,19954846,19969649,19970562,19979846,19986197,19997295,19999101,	0	TMCO4	cmpl	cmpl	0,2,1,0,1,1,1,1,2,1,0,2,0,-1,-1,-1,
11	NM_001309193	chr1	+	22909917	23120580	22910062	23112950	17	22909917,22980500,22983471,23062116,23063956,23081438,23091963,23094551,23095493,23105066,23105789,23107032,23108101,23109461,23111523,23112541,23112737,	22910123,22980565,22984156,23062272,23064292,23081563,23092126,23094660,23095558,23105189,23106037,23107248,23108251,23109655,23111679,23112644,23120580,	0	EPHB2	cmpl	cmpl	0,1,0,1,1,1,0,1,2,1,1,0,0,0,2,2,0,
11	NM_001309192	chr1	+	22909917	23120580	22910062	23112650	14	22909917,22980500,22983471,23062116,23063956,23081438,23091963,23105066,23105789,23107032,23108101,23109461,23111523,23112541,	22910123,22980565,22984156,23062272,23064292,23081563,23092126,23105189,23106037,23107248,23108251,23109655,23111679,23120580,	0	EPHB2	cmpl	cmpl	0,1,0,1,1,1,0,1,1,0,0,0,2,2,
11	NR_137288	chr1	+	17738916	17896951	17896951	17896951	29	17738916,17779634,17786541,17787527,17801208,17802589,17806883,17815175,17818420,17820945,17822077,17823468,17825037,17826411,17831402,17833629,17833916,17836969,17837643,17838319,17839283,17847635,17853717,17854960,17855635,17863528,17886654,17894239,17895929,	17739032,17779714,17786727,17787561,17801300,17802673,17807059,17815284,17818527,17821023,17822257,17823585,17825130,17826585,17831548,17833644,17834098,17837085,17837771,17839063,17839384,17847757,17853804,17855184,17855790,17863677,17886829,17894362,17896951,	0	ARHGEF10L	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
11	NM_001135254	chr1	+	18830086	18947947	18830684	18944010	9	18830086,18833383,18834191,18835317,18890834,18899733,18902174,18934712,18943894,	18830769,18833619,18834321,18835452,18891034,18899899,18902377,18934959,18947947,	0	PAX7	cmpl	cmpl	0,1,0,1,1,0,1,0,1,
11	NM_001013693	chr1	+	22011344	22024301	22011531	22021295	5	22011344,22013477,22015022,22020529,22021281,	22011616,22013903,22015154,22020691,22024301,	0	LDLRAD2	cmpl	cmpl	0,1,1,1,1,
11	NR_137287	chr1	+	17738916	17896951	17896951	17896951	30	17738916,17779634,17786541,17787527,17801208,17802589,17806880,17812139,17815175,17818420,17820945,17822077,17823468,17825037,17826411,17831402,17833629,17833916,17836969,17837643,17838319,17839283,17847635,17853717,17854960,17855635,17863528,17886654,17894239,17895929,	17739032,17779714,17786727,17787561,17801300,17802673,17807059,17812256,17815284,17818527,17821023,17822257,17823585,17825130,17826585,17831548,17833644,17834098,17837085,17837771,17839063,17839384,17847757,17853804,17855184,17855790,17863677,17886829,17894362,17896951,	0	ARHGEF10L	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
11	NM_018125	chr1	+	17738916	17896957	17779677	17896462	29	17738916,17779634,17786541,17787527,17801208,17802589,17806883,17812139,17815175,17818420,17820945,17822077,17823468,17825037,17826411,17831402,17833629,17833916,17836969,17837643,17839283,17847635,17853717,17854960,17855635,17863528,17886654,17894239,17895929,	17739032,17779714,17786727,17787561,17801300,17802673,17807059,17812256,17815284,17818527,17821023,17822257,17823585,17825130,17826585,17831548,17833644,17834098,17837085,17837771,17839384,17847757,17853804,17855184,17855790,17863677,17886829,17894362,17896957,	0	ARHGEF10L	cmpl	cmpl	-1,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,2,2,1,0,2,1,0,0,2,1,0,1,1,
11	NM_002584	chr1	+	18830086	18935219	18830684	18935120	8	18830086,18833383,18834191,18835317,18890834,18899733,18902174,18934712,	18830769,18833619,18834321,18835452,18891034,18899899,18902377,18935219,	0	PAX7	cmpl	cmpl	0,1,0,1,1,0,1,0,
11	NM_017449	chr1	+	22909917	23120580	22910062	23112650	16	22909917,22980500,22983471,23062116,23063956,23081438,23091963,23094551,23095493,23105066,23105789,23107032,23108101,23109461,23111523,23112541,	22910123,22980565,22984156,23062272,23064292,23081563,23092126,23094660,23095558,23105189,23106037,23107248,23108251,23109655,23111679,23120580,	0	EPHB2	cmpl	cmpl	0,1,0,1,1,1,0,1,2,1,1,0,0,0,2,2,
11	NM_004442	chr1	+	22909917	23120580	22910062	23112650	16	22909917,22980500,22983471,23062116,23063956,23081438,23091963,23094551,23095490,23105066,23105789,23107032,23108101,23109461,23111523,23112541,	22910123,22980565,22984156,23062272,23064292,23081563,23092126,23094660,23095558,23105189,23106037,23107248,23108251,23109655,23111679,23120580,	0	EPHB2	cmpl	cmpl	0,1,0,1,1,1,0,1,2,1,1,0,0,0,2,2,
11	NM_001011722	chr1	+	17779634	17896957	17779677	17896462	27	17779634,17786541,17787527,17801208,17802589,17806883,17815175,17818420,17820945,17822077,17823468,17825037,17826411,17831402,17833629,17833916,17836969,17837643,17839283,17847635,17853717,17854960,17855635,17863528,17886654,17894239,17895929,	17779714,17786727,17787561,17801300,17802673,17807059,17815284,17818527,17821023,17822257,17823585,17825130,17826585,17831548,17833644,17834098,17837085,17837771,17839384,17847757,17853804,17855184,17855790,17863677,17886829,17894362,17896957,	0	ARHGEF10L	cmpl	cmpl	0,1,1,2,1,1,0,1,0,0,0,0,0,0,2,2,1,0,2,1,0,0,2,1,0,1,1,
11	NM_001349114	chr1	-	19881292	19999101	19882119	19979838	17	19881292,19893513,19899847,19936451,19938903,19939856,19944611,19945535,19946242,19954713,19969621,19970387,19979659,19986105,19992511,19998253,19998934,	19882524,19893631,19899965,19936536,19939040,19940021,19944731,19945679,19946340,19954846,19969649,19970562,19979846,19986197,19992728,19998429,19999101,	0	TMCO4	cmpl	cmpl	0,2,1,0,1,1,1,1,2,1,0,2,0,-1,-1,-1,-1,
11	NM_001349113	chr1	-	19881292	19999101	19882119	19979838	16	19881292,19893513,19899847,19936451,19938903,19939856,19944611,19945535,19946242,19954713,19969621,19970387,19979659,19986105,19998253,19998934,	19882524,19893631,19899965,19936536,19939040,19940021,19944731,19945679,19946340,19954846,19969649,19970562,19979846,19986197,19998429,19999101,	0	TMCO4	cmpl	cmpl	0,2,1,0,1,1,1,1,2,1,0,2,0,-1,-1,-1,
11	NM_001349112	chr1	-	19881292	19999101	19882119	19979838	15	19881292,19893513,19899847,19936451,19938903,19939856,19944611,19945535,19946242,19954713,19969621,19970387,19979659,19986105,19998934,	19882524,19893631,19899965,19936536,19939040,19940021,19944731,19945679,19946340,19954846,19969649,19970562,19979846,19986197,19999101,	0	TMCO4	cmpl	cmpl	0,2,1,0,1,1,1,1,2,1,0,2,0,-1,-1,
11	NM_001328124	chr1	+	17817394	17896951	17817435	17896462	21	17817394,17818420,17820945,17822077,17823468,17825037,17826411,17831402,17833629,17833916,17836969,17837643,17839283,17847635,17853717,17854960,17855635,17863528,17886654,17894239,17895929,	17817604,17818527,17821023,17822257,17823585,17825130,17826585,17831548,17833644,17834098,17837085,17837771,17839384,17847757,17853804,17855184,17855790,17863677,17886829,17894362,17896951,	0	ARHGEF10L	cmpl	cmpl	0,1,0,0,0,0,0,0,2,2,1,0,2,1,0,0,2,1,0,1,1,
11	NM_001319837	chr1	+	17779634	17896957	17779677	17896462	26	17779634,17786541,17787527,17801208,17802589,17806883,17815175,17818420,17820945,17822077,17823468,17825037,17826411,17831402,17833916,17836969,17837643,17839283,17847635,17853717,17854960,17855635,17863528,17886654,17894239,17895929,	17779714,17786727,17787561,17801300,17802673,17807059,17815284,17818527,17821023,17822257,17823585,17825130,17826585,17831548,17834098,17837085,17837771,17839384,17847757,17853804,17855184,17855790,17863677,17886829,17894362,17896957,	0	ARHGEF10L	cmpl	cmpl	0,1,1,2,1,1,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,2,1,0,1,1,
11	NM_001319838	chr1	+	17817394	17896957	17817435	17896462	18	17817394,17818420,17820945,17822077,17826411,17831402,17833916,17836969,17837643,17839283,17847635,17853717,17854960,17855635,17863528,17886654,17894239,17895929,	17817604,17818527,17821023,17822257,17826585,17831548,17834098,17837085,17837771,17839384,17847757,17853804,17855184,17855790,17863677,17886829,17894362,17896957,	0	ARHGEF10L	cmpl	cmpl	0,1,0,0,0,0,2,1,0,2,1,0,0,2,1,0,1,1,
11	NM_016287	chr1	-	20941757	20985768	20943876	20979520	13	20941757,20944622,20946623,20948802,20956245,20964456,20966663,20970009,20972530,20975676,20978891,20979424,20985728,	20944171,20944736,20946735,20948962,20956336,20964611,20966744,20970153,20972690,20975830,20978991,20979620,20985768,	0	HP1BP3	cmpl	cmpl	2,2,1,0,2,0,0,0,2,1,0,0,-1,
11	NM_013945	chr1	+	18830086	18935219	18830684	18935120	8	18830086,18833383,18834191,18835323,18890834,18899733,18902174,18934712,	18830769,18833619,18834321,18835452,18891034,18899899,18902377,18935219,	0	PAX7	cmpl	cmpl	0,1,0,1,1,0,1,0,
12	NM_005356	chr1	+	32489426	32524355	32512517	32523904	13	32489426,32512512,32512924,32513180,32513508,32513756,32514101,32514524,32514794,32517858,32518028,32518266,32523701,	32489559,32512622,32513006,32513271,32513607,32513860,32514251,32514677,32514974,32517935,32518182,32518398,32524355,	0	LCK	cmpl	cmpl	-1,0,0,1,2,2,1,1,1,1,0,1,1,
12	NM_001330468	chr1	+	32489426	32524355	32512517	32523904	12	32489426,32512512,32512924,32513180,32513508,32513756,32514101,32514794,32517858,32518028,32518266,32523701,	32489559,32512622,32513006,32513271,32513607,32513860,32514251,32514974,32517935,32518182,32518398,32524355,	0	LCK	cmpl	cmpl	-1,0,0,1,2,2,1,1,1,0,1,1,
12	NM_024522	chr1	-	31425178	31485321	31427136	31484981	7	31425178,31427293,31427963,31429250,31430680,31433483,31484927,	31427146,31427375,31428024,31429448,31430761,31433621,31485321,	0	NKAIN1	cmpl	cmpl	2,1,0,0,0,0,0,
12	NM_005626	chr1	-	29346836	29381224	29347508	29380851	6	29346836,29349201,29353794,29358472,29359473,29380744,	29348325,29349291,29354009,29358585,29359616,29381224,	0	SRSF4	cmpl	cmpl	2,2,0,1,2,0,
13	NM_005095	chr1	+	35507154	35660132	35507234	35657865	30	35507154,35563547,35597112,35599381,35599806,35608216,35608559,35619446,35619733,35623629,35624261,35625190,35625641,35627097,35628135,35630399,35630834,35631782,35634739,35635564,35636600,35637051,35637669,35643210,35643560,35646195,35652159,35653653,35656630,35657657,	35507273,35563593,35597634,35599443,35599977,35608301,35608815,35619621,35619946,35623780,35624377,35625466,35625792,35627270,35628286,35630540,35630872,35631927,35634858,35635733,35636654,35637231,35637764,35643382,35643656,35646347,35652271,35653902,35656760,35660132,	0	ZMYM4	cmpl	cmpl	0,0,1,1,0,0,1,2,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,2,
13	NM_001270876	chr1	-	37728149	37753007	37731956	37752934	6	37728149,37739991,37747465,37747642,37751610,37752844,	37732002,37740184,37747511,37747730,37751726,37753007,	0	MEAF6	cmpl	cmpl	2,1,0,2,0,0,
13	NM_001270875	chr1	-	37728149	37753007	37732286	37752934	7	37728149,37734072,37739991,37747465,37747642,37751610,37752844,	37732295,37734106,37740184,37747511,37747730,37751726,37753007,	0	MEAF6	cmpl	cmpl	0,2,1,0,2,0,0,
13	NR_073092	chr1	-	37728149	37753007	37753007	37753007	9	37728149,37734072,37734894,37739991,37743320,37747465,37747642,37751610,37752844,	37732295,37734106,37734924,37740184,37743409,37747511,37747730,37751726,37753007,	0	MEAF6	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
13	NR_073091	chr1	-	37728149	37753007	37753007	37753007	8	37728149,37734072,37734734,37739991,37747465,37747642,37751610,37752844,	37732295,37734106,37734792,37740184,37747511,37747730,37751726,37753007,	0	MEAF6	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,
13	NM_001350140	chr1	+	35507154	35660132	35608606	35657865	28	35507154,35534114,35563547,35608216,35608559,35619446,35619733,35623629,35624261,35625190,35625641,35627097,35628135,35630399,35630834,35631782,35634739,35635564,35636600,35637051,35637669,35643210,35643560,35646195,35652159,35653653,35656630,35657657,	35507273,35534176,35563593,35608301,35608815,35619621,35619946,35623780,35624377,35625466,35625792,35627270,35628286,35630540,35630872,35631927,35634858,35635733,35636654,35637231,35637764,35643382,35643656,35646347,35652271,35653902,35656760,35660132,	0	ZMYM4	cmpl	cmpl	-1,-1,-1,-1,0,2,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,2,
13	NR_073090	chr1	-	37728149	37753007	37753007	37753007	9	37728149,37734072,37734734,37734894,37739991,37747465,37747642,37751610,37752844,	37732295,37734106,37734792,37734924,37740184,37747511,37747730,37751726,37753007,	0	MEAF6	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
13	NM_014747	chr1	-	40858938	40903911	40864775	40880184	8	40858938,40867068,40867529,40871327,40874174,40879967,40885926,40903652,	40864988,40867208,40867631,40871440,40874316,40880215,40886101,40903911,	0	RIMS3	cmpl	cmpl	0,1,1,2,1,0,-1,-1,
13	NM_022756	chr1	-	37728149	37753007	37732286	37752934	8	37728149,37734072,37734894,37739991,37747465,37747642,37751610,37752844,	37732295,37734106,37734924,37740184,37747511,37747730,37751726,37753007,	0	MEAF6	cmpl	cmpl	0,2,2,1,0,2,0,0,
13	NM_031280	chr1	-	36693948	36702627	36693975	36702463	8	36693948,36694374,36696110,36698879,36699451,36700275,36701993,36702333,	36694113,36694566,36696169,36698964,36699500,36700351,36702038,36702627,	0	MRPS15	cmpl	cmpl	0,0,1,0,2,1,1,0,
13	NM_001350138	chr1	+	35507154	35660132	35597123	35657865	31	35507154,35534114,35563547,35597112,35599381,35599806,35608216,35608559,35619446,35619733,35623629,35624261,35625190,35625641,35627097,35628135,35630399,35630834,35631782,35634739,35635564,35636600,35637051,35637669,35643210,35643560,35646195,35652159,35653653,35656630,35657657,	35507273,35534176,35563593,35597634,35599443,35599977,35608301,35608815,35619621,35619946,35623780,35624377,35625466,35625792,35627270,35628286,35630540,35630872,35631927,35634858,35635733,35636654,35637231,35637764,35643382,35643656,35646347,35652271,35653902,35656760,35660132,	0	ZMYM4	cmpl	cmpl	-1,-1,-1,0,1,0,0,1,2,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,2,
13	NM_001350139	chr1	+	35507154	35660132	35608606	35657865	31	35507154,35563547,35597112,35599381,35599806,35600378,35608216,35608559,35619446,35619733,35623629,35624261,35625190,35625641,35627097,35628135,35630399,35630834,35631782,35634739,35635564,35636600,35637051,35637669,35643210,35643560,35646195,35652159,35653653,35656630,35657657,	35507273,35563593,35597634,35599443,35599977,35600454,35608301,35608815,35619621,35619946,35623780,35624377,35625466,35625792,35627270,35628286,35630540,35630872,35631927,35634858,35635733,35636654,35637231,35637764,35643382,35643656,35646347,35652271,35653902,35656760,35660132,	0	ZMYM4	cmpl	cmpl	-1,-1,-1,-1,-1,-1,-1,0,2,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,2,
